reservation_status,reservation_status_date,Booking_id
Canceled,15-06-2015,bd680ae2
Canceled,15-06-2015,85b2dd5e
Check-Out,30-07-2015,d0643ba4
Check-Out,30-07-2015,711b5093
Check-Out,30-07-2015,73282ded
Check-Out,30-07-2015,20d300d5
Canceled,17-06-2015,1b444441
Check-Out,31-07-2015,5d2b07d2
Check-Out,31-07-2015,210a2db8
Check-Out,31-07-2015,32ed71b9
Check-Out,31-07-2015,09b55243
Check-Out,31-07-2015,5c591d0d
Check-Out,31-07-2015,2f5d3aad
Check-Out,31-07-2015,1c3071b7
Canceled,29-06-2015,f08b6d5e
Check-Out,31-07-2015,0f834e7a
Canceled,09-05-2015,2cdec2be
Check-Out,31-07-2015,d0ecdc70
Canceled,17-06-2015,85ca2565
Check-Out,31-07-2015,0304d3b1
Check-Out,01-08-2015,cf64b38a
Check-Out,01-08-2015,13d1292d
Canceled,25-06-2015,552bcd53
Check-Out,01-08-2015,b2786254
Canceled,06-07-2015,02f8b02e
Canceled,17-03-2015,7056abf9
Check-Out,02-08-2015,8fb38601
Check-Out,02-08-2015,c8346c3d
Canceled,13-05-2015,828a31ac
Canceled,13-05-2015,baeb3975
Canceled,13-05-2015,4d9d2b74
Canceled,13-05-2015,5fe684b3
Check-Out,03-08-2015,1f554290
Check-Out,03-08-2015,cb7f67ef
Check-Out,29-07-2015,0aa2602e
Check-Out,29-07-2015,9bfcbe57
Check-Out,30-07-2015,197984b1
Canceled,07-07-2015,4c59eac1
Canceled,27-07-2015,974b72b2
Check-Out,01-08-2015,aab4adf1
Check-Out,01-08-2015,069e8269
Check-Out,01-08-2015,d5b71dd0
Check-Out,02-08-2015,fb2cdccf
Canceled,16-07-2015,8ac64e16
Check-Out,02-08-2015,fcfb349c
Check-Out,03-08-2015,7247a324
Canceled,22-05-2015,3e6c4ea3
Check-Out,07-08-2015,3d34e56d
Check-Out,29-07-2015,d21b0add
Canceled,04-04-2015,48e6e440
Check-Out,02-08-2015,9a2c81aa
Canceled,02-07-2015,342a951e
Check-Out,03-08-2015,0c04fb23
Canceled,27-07-2015,fcfa96dc
Canceled,22-06-2015,a1b41e35
Check-Out,03-08-2015,c2f3b068
Check-Out,30-07-2015,91f88130
Canceled,27-07-2015,649b96ee
Check-Out,03-08-2015,1b769291
Check-Out,03-08-2015,f81a1785
Canceled,23-05-2015,8be44a9f
Canceled,10-07-2015,87d681f1
Check-Out,05-08-2015,3a2759b3
Canceled,08-06-2015,78332925
Canceled,05-06-2015,6ef18a26
Check-Out,04-08-2015,b6f5eb78
Canceled,15-04-2015,275df85f
Canceled,17-06-2015,d87a08ac
Canceled,16-07-2015,65f7c528
Check-Out,31-07-2015,cacca0e6
Canceled,30-07-2015,187c83c0
Canceled,30-07-2015,22268231
Check-Out,01-08-2015,432f498a
Check-Out,02-08-2015,ce418281
Canceled,06-07-2015,97aa051d
Canceled,30-06-2015,8deed138
Canceled,11-06-2015,d1f71252
Check-Out,30-07-2015,430b3a85
Check-Out,03-08-2015,7b7845d6
Canceled,06-07-2015,df14d3af
Canceled,30-06-2015,364ca270
Canceled,09-06-2015,6b2d07ae
Canceled,11-06-2015,77913a6d
Canceled,08-06-2015,b816d9ec
Check-Out,08-08-2015,733081f3
Check-Out,08-08-2015,a5365466
Check-Out,08-08-2015,5d06a603
Canceled,24-06-2015,50298d38
Check-Out,31-07-2015,1a2aba81
Check-Out,31-07-2015,7730ad01
Check-Out,01-08-2015,a8a8e5ab
Canceled,06-07-2015,db2f4e9e
Canceled,16-07-2015,e44b54f5
Canceled,16-07-2015,e0137c99
Check-Out,02-08-2015,d7be140a
Canceled,31-07-2015,4f5ece1b
Check-Out,02-08-2015,c4829981
Canceled,06-07-2015,c9be56fe
Canceled,16-06-2015,b0b244ef
Check-Out,02-08-2015,351fa749
Canceled,21-07-2015,82446494
Canceled,13-07-2015,dcbf4066
Check-Out,02-08-2015,fbe530c7
Check-Out,02-08-2015,31dd3ab1
Canceled,15-07-2015,ce5d6191
Canceled,14-07-2015,54bcf091
Canceled,11-07-2015,84d9c822
Canceled,15-07-2015,a4b6d169
Canceled,15-07-2015,8bac69ac
Canceled,14-07-2015,38bd1c9c
Check-Out,04-08-2015,e91fb72a
Check-Out,04-08-2015,34603a4c
Canceled,09-07-2015,6d800a38
Check-Out,05-08-2015,bab7c564
Check-Out,06-08-2015,7b4fd622
Check-Out,10-08-2015,0a313c26
Check-Out,03-08-2015,5f35b276
Canceled,12-05-2015,bff3cae7
Canceled,12-05-2015,eeca772e
Canceled,04-05-2015,bec8f678
Canceled,29-07-2015,e3e94294
Canceled,16-07-2015,8056a2bc
Canceled,29-07-2015,5debda25
Canceled,29-07-2015,87e05379
Canceled,16-07-2015,0255a8f2
Check-Out,02-08-2015,e9347e66
Canceled,31-07-2015,181fd5a3
Canceled,29-07-2015,156b5bb2
Check-Out,08-08-2015,2dee0e34
Canceled,06-06-2015,481b4969
Canceled,15-07-2015,42b086de
Canceled,11-06-2015,79038bf5
Canceled,22-05-2015,b082c3a1
Canceled,19-05-2015,f753d7ab
Canceled,19-05-2015,35461af7
Canceled,06-06-2015,e4b45e9e
Check-Out,08-08-2015,497a5de6
Canceled,22-05-2015,bbec3eaf
Check-Out,09-08-2015,75260e4a
Canceled,16-06-2015,afffe67e
Canceled,21-07-2015,f52b8e72
Canceled,22-07-2015,b2e9aaba
Canceled,07-07-2015,4829a9c6
Check-Out,15-08-2015,7f8ac6f6
Canceled,08-07-2015,7d3d7890
Canceled,01-08-2015,038cdddc
Canceled,29-06-2015,539d5c69
Canceled,29-06-2015,2e6bfda8
Check-Out,09-08-2015,70ff7a88
Check-Out,08-08-2015,53fd48a1
Check-Out,08-08-2015,f08a27ec
Check-Out,09-08-2015,c3599c2a
Check-Out,09-08-2015,acb2069b
Check-Out,11-08-2015,776c13bb
Check-Out,09-08-2015,4c3393f1
Canceled,23-04-2015,69ff236b
Check-Out,03-08-2015,59802fe0
Check-Out,04-08-2015,a14891a3
Canceled,17-06-2015,82ced824
Canceled,18-07-2015,c77067bb
Canceled,13-07-2015,c356795e
Canceled,24-07-2015,e0e20d14
Check-Out,10-08-2015,18e0da3e
Canceled,28-03-2015,5792c6c1
Check-Out,10-08-2015,9dc2f330
Canceled,06-07-2015,db8dad31
Canceled,23-07-2015,1fe905f0
Check-Out,04-08-2015,8.85E+42
Check-Out,04-08-2015,801ed08b
Check-Out,05-08-2015,e9863f51
Canceled,29-07-2015,45b17934
Canceled,06-07-2015,77875715
Check-Out,08-08-2015,28926874
Check-Out,08-08-2015,cdb6af7e
Canceled,21-07-2015,b8ab9391
Check-Out,09-08-2015,3c18c6a9
Canceled,25-07-2015,605e0f33
Check-Out,11-08-2015,083f8b31
Check-Out,11-08-2015,9266c65c
Check-Out,11-08-2015,a7f0c55c
Check-Out,14-08-2015,f7b77527
Check-Out,05-08-2015,6d65adbf
Check-Out,05-08-2015,8d6599e5
Canceled,05-08-2015,6d549ccb
Check-Out,06-08-2015,2246822f
Check-Out,06-08-2015,3f08c23c
Canceled,04-07-2015,4200fbf1
Canceled,15-06-2015,e6cf48ea
Check-Out,09-08-2015,ab36897e
Check-Out,09-08-2015,427c32c5
Canceled,23-07-2015,4f5804ab
Canceled,22-07-2015,a790c2a9
Check-Out,09-08-2015,69d15ebf
Check-Out,12-08-2015,b8dec3bf
Canceled,22-04-2015,79b0d3d1
Canceled,05-06-2015,9910ac3d
Check-Out,07-08-2015,ad71e78d
Canceled,20-05-2015,8ad192c0
Check-Out,09-08-2015,0ead4c0d
Check-Out,09-08-2015,dc8b64ad
Check-Out,10-08-2015,f3e1ada0
Check-Out,11-08-2015,7c0100f8
Check-Out,11-08-2015,5084dc3d
Canceled,21-07-2015,b060de2b
Check-Out,12-08-2015,57852f93
Check-Out,14-08-2015,3b01fc3f
Check-Out,14-08-2015,237a54eb
Check-Out,16-08-2015,d6cb0d01
Check-Out,07-08-2015,0234b390
Check-Out,08-08-2015,499eab10
Canceled,22-06-2015,bfcba165
Check-Out,09-08-2015,2947ecf2
Canceled,27-07-2015,a0de2bf2
Check-Out,09-08-2015,deb81ef3
Check-Out,09-08-2015,6af93b56
Canceled,22-06-2015,b06559d4
Check-Out,10-08-2015,cba78eed
Canceled,04-08-2015,dbc8ffb9
Check-Out,11-08-2015,b1f09db3
Canceled,14-07-2015,50bf5254
Canceled,13-04-2015,a364f6d6
Check-Out,11-08-2015,2a985c5f
Check-Out,12-08-2015,c79ea4c7
Canceled,27-06-2015,6709c9f7
Canceled,09-07-2015,5697241e
Check-Out,14-08-2015,34fc09d7
Canceled,14-05-2015,272c441c
Canceled,14-05-2015,c350a408
Check-Out,14-08-2015,9fe91b62
Check-Out,16-08-2015,09fad2cf
Check-Out,09-08-2015,c2aa67ca
Canceled,27-07-2015,717adcb6
Canceled,09-07-2015,9fa16114
Check-Out,10-08-2015,d548ee46
Check-Out,10-08-2015,05c1eb60
Canceled,12-06-2015,f91fd64f
Check-Out,11-08-2015,ef4588f4
Check-Out,11-08-2015,dd0c68d8
Check-Out,12-08-2015,5a0c5455
Check-Out,12-08-2015,2cd8dc45
Canceled,06-04-2015,ac82ffb7
Canceled,17-06-2015,c56e546f
Canceled,22-06-2015,c08c12bc
Canceled,19-05-2015,6eeee2df
No-Show,08-08-2015,b6ab6b17
Check-Out,15-08-2015,b4edaaaf
Canceled,27-07-2015,764ac460
Check-Out,15-08-2015,600dd0c9
Canceled,08-08-2015,be5ebe36
Check-Out,15-08-2015,9617b900
Canceled,22-06-2015,aae96dce
Canceled,16-05-2015,e77e272b
Canceled,08-08-2015,3441de91
Check-Out,15-08-2015,20722f7c
Check-Out,15-08-2015,adb9c647
Canceled,14-05-2015,363b01a3
Canceled,20-07-2015,22aec554
Check-Out,21-08-2015,e89b9b22
Check-Out,10-08-2015,e3cac601
Check-Out,10-08-2015,c37dba6a
Check-Out,10-08-2015,ee678763
Canceled,01-08-2015,8.80E+09
Canceled,30-07-2015,77e33bfe
Check-Out,12-08-2015,8515a5fd
Check-Out,13-08-2015,dc7a02b1
Check-Out,13-08-2015,baf1eb34
Canceled,22-06-2015,1af3afe9
Canceled,06-04-2015,46186417
Check-Out,15-08-2015,9fc52be4
Canceled,27-05-2015,00a19aa2
Canceled,17-07-2015,85bab3c4
Canceled,17-07-2015,ba387fbb
Check-Out,15-08-2015,80b54b34
Check-Out,16-08-2015,32e8577e
Check-Out,16-08-2015,7871cf23
Canceled,03-06-2015,c9f411ea
Check-Out,16-08-2015,32ff381e
Canceled,08-06-2015,eb637978
Check-Out,16-08-2015,81b28bad
Canceled,03-06-2015,9ec135e2
Canceled,03-06-2015,f0e105c7
Check-Out,10-08-2015,cd056bf4
Check-Out,13-08-2015,a6d69f52
Canceled,25-06-2015,27a12fc8
Check-Out,13-08-2015,ffd3f794
Canceled,04-06-2015,de7ba73f
Check-Out,13-08-2015,11bc7893
Canceled,09-05-2015,d6a3c701
Check-Out,15-08-2015,e65b90af
Canceled,19-06-2015,da272a36
Check-Out,16-08-2015,d80ab509
Canceled,02-06-2015,37baa02f
Check-Out,16-08-2015,e37f277b
Check-Out,16-08-2015,54efe8c4
Canceled,24-06-2015,13c11ef0
Canceled,08-07-2015,e0db2174
Check-Out,17-08-2015,3c4deb45
Canceled,26-06-2015,0d553368
Canceled,30-07-2015,54dd0f13
Canceled,14-07-2015,59a6a39e
Canceled,22-06-2015,44e98611
Canceled,22-06-2015,1b08c9e8
Check-Out,21-08-2015,5f0679c8
Check-Out,11-08-2015,be170477
Check-Out,11-08-2015,1af200ef
Canceled,05-08-2015,05ceccdd
Canceled,20-07-2015,ae6cdf34
Canceled,20-07-2015,df1cc772
Canceled,11-06-2015,2132f821
Canceled,11-06-2015,add61dc4
Canceled,11-06-2015,154a023f
Canceled,01-06-2015,b9709420
Canceled,23-05-2015,d921ed0e
Check-Out,15-08-2015,c6ea6529
Canceled,17-07-2015,1541d392
Canceled,25-06-2015,39150c22
Canceled,20-04-2015,91c86f7c
Check-Out,16-08-2015,57617a00
Canceled,30-06-2015,b98c2c91
Canceled,20-04-2015,ada42b5e
Canceled,22-07-2015,0a3f3f45
Canceled,17-07-2015,0e0c8522
Check-Out,18-08-2015,5f9b8964
Canceled,04-06-2015,a06d2543
Canceled,30-06-2015,9db45b60
Canceled,06-05-2015,3.79E+87
Check-Out,18-08-2015,320f505b
Check-Out,21-08-2015,ee7d851f
Check-Out,21-08-2015,aa35198e
Canceled,06-05-2015,f937a73d
Check-Out,23-08-2015,430846cd
Canceled,23-05-2015,28dedaad
Canceled,23-05-2015,5518a745
No-Show,12-08-2015,24dbdfcc
Canceled,12-08-2015,c59705b7
Check-Out,13-08-2015,c177be6b
Check-Out,15-08-2015,7e778601
No-Show,12-08-2015,e582a3c8
Canceled,03-08-2015,dc4bc005
Canceled,03-08-2015,8ddd5fdf
Canceled,19-06-2015,d9dfc404
Canceled,11-08-2015,2a4618e7
Canceled,15-06-2015,ed0e6c7b
Check-Out,22-08-2015,faeb1d52
Check-Out,22-08-2015,04b27aa7
Check-Out,17-08-2015,06c4bb1f
Canceled,17-06-2015,b43f0c08
Check-Out,14-08-2015,215c00b7
Check-Out,14-08-2015,f9f64019
Check-Out,14-08-2015,7c8566ba
Canceled,13-08-2015,d5cc36b3
Canceled,22-06-2015,17afde4e
Canceled,02-06-2015,b6a8da23
Check-Out,16-08-2015,db03efa7
Canceled,12-08-2015,fc2c9977
Check-Out,16-08-2015,3ec838e8
Canceled,12-08-2015,63a64602
Check-Out,17-08-2015,fc1710f2
Check-Out,17-08-2015,f0b78977
Canceled,11-08-2015,9cf4cd4d
Canceled,29-07-2015,1a53bc9d
Check-Out,18-08-2015,8210b9f3
Check-Out,18-08-2015,bf03bae4
Check-Out,18-08-2015,7946325e
Check-Out,18-08-2015,73b76824
Canceled,29-07-2015,f9f16951
Canceled,11-08-2015,5a58586a
Check-Out,14-08-2015,6ceca26e
Check-Out,15-08-2015,aa72ef9b
Check-Out,15-08-2015,e920ba27
Check-Out,15-08-2015,372170a1
Check-Out,15-08-2015,b6514961
Check-Out,15-08-2015,37bf1e74
Check-Out,16-08-2015,4a16c8e4
Check-Out,16-08-2015,06a5e140
Canceled,04-08-2015,43d97651
Canceled,26-06-2015,cbde1f92
Check-Out,16-08-2015,abe52a3e
Check-Out,17-08-2015,98361fad
Canceled,29-05-2015,6c69f9ee
Canceled,31-07-2015,0e311c8e
Check-Out,18-08-2015,82b30a44
Canceled,25-05-2015,1abe50ea
Check-Out,19-08-2015,c185ec24
Check-Out,19-08-2015,6c0d6e5a
Canceled,15-06-2015,a1660a94
Check-Out,21-08-2015,1944e8fe
Canceled,05-08-2015,16f87fd6
Check-Out,21-08-2015,3b87c3a0
Check-Out,21-08-2015,adb5c1d2
Canceled,05-08-2015,9311b61b
Check-Out,17-08-2015,723cd1fe
Check-Out,19-08-2015,b193df62
Check-Out,19-08-2015,9f2abf17
Check-Out,19-08-2015,21eb2fa7
Check-Out,19-08-2015,475598df
Canceled,06-08-2015,75a6b856
Canceled,08-06-2015,6da57972
Canceled,05-08-2015,789c01d6
Check-Out,20-08-2015,d4001563
Canceled,05-08-2015,bfaeb5cb
Check-Out,20-08-2015,bceabfdf
Canceled,05-08-2015,d7e834eb
Check-Out,21-08-2015,a310a704
Canceled,04-06-2015,64615c45
Check-Out,21-08-2015,eaa1d56c
Check-Out,21-08-2015,802bb506
Check-Out,22-08-2015,94fa6ec2
Canceled,21-07-2015,aba1a341
Canceled,08-07-2015,4f9d2054
Check-Out,22-08-2015,5458e1a4
Canceled,21-07-2015,5cac81cb
Canceled,11-06-2015,fa47fe2b
Check-Out,22-08-2015,a514697e
Canceled,04-08-2015,d28332fb
Check-Out,22-08-2015,385ce968
Canceled,25-07-2015,b868a098
Canceled,06-07-2015,630cbd1e
Check-Out,22-08-2015,867518f3
Canceled,11-06-2015,f13641e3
Canceled,25-06-2015,b70020e5
Canceled,03-07-2015,804e925a
Check-Out,29-08-2015,9227aa48
Canceled,06-07-2015,29427545
Check-Out,17-08-2015,08ac283b
Check-Out,17-08-2015,3fca3df9
Canceled,13-08-2015,71b959ad
Check-Out,17-08-2015,6782505b
Check-Out,17-08-2015,ef0c3614
Canceled,10-08-2015,abff8889
Check-Out,17-08-2015,d46c7fe6
Check-Out,17-08-2015,3f93e370
Check-Out,17-08-2015,d8fb3fff
Check-Out,17-08-2015,7831c769
Canceled,10-08-2015,4c252d57
Canceled,10-08-2015,295cbd3f
Canceled,11-08-2015,c9f1fd9f
Canceled,31-03-2015,febf006b
Canceled,27-07-2015,be10160e
Canceled,06-08-2015,c3e18a38
Canceled,12-08-2015,17e64db6
Canceled,12-08-2015,c6caab43
Canceled,15-06-2015,c61e188f
Canceled,18-07-2015,9ae85c52
Canceled,15-06-2015,33757a36
Canceled,30-05-2015,bfe4ba0c
Canceled,15-06-2015,b1ca3e7d
Check-Out,25-08-2015,e18c27bb
Canceled,29-05-2015,ae9396e5
Canceled,20-07-2015,6f7a1bd2
Canceled,19-06-2015,2484f27f
Canceled,01-05-2015,bc2c4e0f
Check-Out,22-08-2015,d152a555
Canceled,29-07-2015,8d89c3ad
Canceled,14-04-2015,2764897f
Canceled,13-05-2015,2f561f90
Check-Out,23-08-2015,3328f8e0
Check-Out,24-08-2015,65cb25e6
Check-Out,24-08-2015,a0edd3cf
Canceled,19-06-2015,d8105324
Canceled,24-03-2015,817891ab
Canceled,22-05-2015,2237ce4e
Check-Out,24-08-2015,0092aaa5
Check-Out,24-08-2015,b1dab6f6
Canceled,27-07-2015,b3ed531d
Canceled,12-05-2015,3be7b2eb
Check-Out,24-08-2015,75d87c7a
Canceled,12-05-2015,a3de963a
Canceled,03-08-2015,9908a80a
Canceled,01-07-2015,80f5b22e
Canceled,07-08-2015,5cd1ff69
Canceled,31-07-2015,3cb81395
Canceled,18-08-2015,acde90e3
Check-Out,19-08-2015,c5006683
Check-Out,21-08-2015,8e856edf
Canceled,31-07-2015,55bc389f
Canceled,01-08-2015,8bffe9c5
Canceled,05-08-2015,cfb7e1d4
Check-Out,24-08-2015,0b813f8e
Check-Out,24-08-2015,ec363771
Check-Out,24-08-2015,736efa64
Check-Out,24-08-2015,c894ddab
Check-Out,24-08-2015,e88eda04
Canceled,21-05-2015,6dd1599f
Check-Out,25-08-2015,cdc66f1c
Check-Out,25-08-2015,89dc3058
Check-Out,25-08-2015,ca96a01e
Check-Out,28-08-2015,3f571ff2
Check-Out,28-08-2015,4d792ee9
Check-Out,19-08-2015,96fa3f47
Check-Out,20-08-2015,823d9820
Check-Out,23-08-2015,a010e501
Canceled,22-07-2015,d1ef8fb3
Check-Out,23-08-2015,9b003e0d
Check-Out,24-08-2015,42002919
Check-Out,24-08-2015,e2ffcb13
Canceled,03-08-2015,a5901e7a
Canceled,04-08-2015,bff5d0df
Canceled,01-08-2015,9b9c5b1d
Canceled,31-07-2015,c818cc96
Canceled,04-08-2015,92979f6e
Check-Out,28-08-2015,146a641d
Check-Out,28-08-2015,edd067cb
Canceled,18-06-2015,64068645
Check-Out,20-08-2015,952053ea
Canceled,10-08-2015,3d1d7464
Check-Out,20-08-2015,163ecc7f
Check-Out,21-08-2015,a99793a4
Check-Out,23-08-2015,65ab9ae1
Check-Out,26-08-2015,c016607e
Canceled,30-06-2015,f2f791ac
Canceled,15-07-2015,8714585b
Canceled,08-07-2015,32826dfe
Check-Out,29-08-2015,4fd50889
Check-Out,25-08-2015,744365c4
Check-Out,23-08-2015,8416cd11
Check-Out,23-08-2015,b54df83b
Check-Out,23-08-2015,a2175a11
Check-Out,23-08-2015,2bcf46b0
Canceled,06-08-2015,1930c0ee
Canceled,22-06-2015,178d2942
Canceled,17-07-2015,b012dff1
Check-Out,25-08-2015,7b8bdcef
Check-Out,26-08-2015,6b0e6906
Check-Out,26-08-2015,2d082253
Check-Out,26-08-2015,e98f8c9f
Check-Out,26-08-2015,057f16dd
Check-Out,27-08-2015,6e2ebef8
Check-Out,27-08-2015,02cd6729
Canceled,10-08-2015,7f76d8a2
Check-Out,27-08-2015,9e47e979
Check-Out,27-08-2015,263def05
Check-Out,28-08-2015,73c805e1
Canceled,27-07-2015,d92895c7
Check-Out,28-08-2015,68c377fd
Check-Out,28-08-2015,955b3918
Check-Out,28-08-2015,485712f4
Canceled,20-07-2015,e3c339c3
Check-Out,30-08-2015,4ef9776b
Check-Out,31-08-2015,9beddb2f
Check-Out,23-08-2015,e9100664
Canceled,19-08-2015,472b0aba
Canceled,29-05-2015,e68baf95
Check-Out,28-08-2015,7957e8f3
Canceled,24-03-2015,d0c157a5
Check-Out,29-08-2015,1ff18450
Check-Out,29-08-2015,edab2fde
Canceled,12-06-2015,9948ec1f
Check-Out,29-08-2015,e9358fa9
Check-Out,29-08-2015,9.95E+12
Check-Out,29-08-2015,8276b625
Canceled,09-07-2015,a6ba1e49
Check-Out,29-08-2015,dff6eddd
Check-Out,29-08-2015,90f49041
Check-Out,29-08-2015,36357609
Canceled,10-08-2015,14a3255b
Check-Out,29-08-2015,807fa989
Canceled,02-06-2015,58a3c2bc
Check-Out,29-08-2015,2c58d1a1
Check-Out,30-08-2015,9094d9ef
Canceled,27-06-2015,78fecc8c
Canceled,12-06-2015,35dc0513
Check-Out,26-08-2015,2c140470
Canceled,23-07-2015,d51c19ec
Check-Out,27-08-2015,82fe8210
Check-Out,27-08-2015,f9d387c4
Canceled,13-08-2015,225247b0
Check-Out,28-08-2015,be03bc38
Check-Out,28-08-2015,63cf600e
Check-Out,26-08-2015,2c6f731f
Check-Out,27-08-2015,9b3639b5
Canceled,01-08-2015,7a88931c
Canceled,23-08-2015,3305983
Canceled,11-08-2015,b0e31c86
Canceled,02-07-2015,bb4a2405
Check-Out,28-08-2015,700597c2
Canceled,31-07-2015,795be76e
Check-Out,28-08-2015,52f02379
Check-Out,28-08-2015,4d9cb419
Canceled,23-07-2015,dfd082e8
Canceled,14-07-2015,e19a1be7
Check-Out,30-08-2015,28e9a998
Check-Out,30-08-2015,0fd04467
Canceled,27-07-2015,2488069a
Check-Out,30-08-2015,39a477aa
Canceled,13-08-2015,08dfb27d
Canceled,21-07-2015,eba9221a
Canceled,27-07-2015,0fde6a07
Canceled,21-07-2015,b3b8e436
Canceled,13-08-2015,d86ec8c8
Canceled,18-08-2015,33d594c2
Check-Out,06-09-2015,10919a5a
Check-Out,25-08-2015,7c30e776
Check-Out,25-08-2015,407b5663
Check-Out,25-08-2015,9f0cb7c6
Check-Out,25-08-2015,578ef015
Canceled,21-07-2015,2d4fbbd2
Check-Out,26-08-2015,a5fdc5d6
Canceled,11-08-2015,753e533d
Check-Out,26-08-2015,ccb64b0c
Canceled,13-08-2015,d134bee3
Canceled,22-08-2015,3c69537d
Canceled,03-08-2015,75fcfa87
Check-Out,28-08-2015,a561b012
Canceled,03-06-2015,32ba9325
Check-Out,29-08-2015,a743c796
Check-Out,29-08-2015,d36c3dee
Canceled,29-07-2015,318b27d7
Check-Out,29-08-2015,91644a13
Canceled,30-06-2015,d7771f86
Canceled,01-06-2015,256880d1
Canceled,01-06-2015,52122cea
Check-Out,03-09-2015,a8aac66a
Canceled,16-06-2015,48c6a7d4
Canceled,29-07-2015,15839520
Check-Out,28-08-2015,3eb97cf0
Canceled,04-08-2015,7a24e0fb
Canceled,17-07-2015,60008217
Canceled,10-08-2015,5b9afe5d
Canceled,10-08-2015,7ded5bda
Canceled,12-06-2015,11cda1e4
Canceled,01-05-2015,4b25757a
Canceled,15-07-2015,827b2f8c
Canceled,20-07-2015,babe381d
Canceled,08-06-2015,059be35d
Check-Out,04-09-2015,1e5edf43
Canceled,15-06-2015,1e16eba0
Canceled,15-06-2015,0aeb7490
Check-Out,26-08-2015,a18589e4
Check-Out,27-08-2015,29a881ec
Check-Out,27-08-2015,2df55da5
Canceled,25-08-2015,295ee0dc
Check-Out,27-08-2015,15d49644
Check-Out,30-08-2015,3f08d950
Canceled,10-08-2015,6e0ba9c1
Canceled,10-08-2015,438dbd84
Canceled,15-07-2015,9de40827
Canceled,10-07-2015,207c636a
Canceled,18-05-2015,2d572163
Check-Out,06-09-2015,830e99c5
Canceled,11-08-2015,3883d631
Check-Out,28-08-2015,1a9f0110
Check-Out,29-08-2015,ecb71d68
Check-Out,30-08-2015,bb817417
Canceled,06-07-2015,c7d4c3d7
Canceled,02-07-2015,160f2228
Canceled,17-07-2015,d260cb7e
Canceled,17-08-2015,3559eef8
Check-Out,31-08-2015,bb4b7ca4
Canceled,02-07-2015,25857661
Canceled,03-08-2015,8928bb65
Canceled,03-07-2015,642bcb22
Check-Out,02-09-2015,ff6e6138
Check-Out,02-09-2015,a79db4e4
Canceled,13-05-2015,2ef130af
Check-Out,03-09-2015,048a551a
Canceled,13-05-2015,4185f10a
Canceled,14-08-2015,de4ab58f
Check-Out,03-09-2015,f500d447
Check-Out,03-09-2015,bfa60e6c
Canceled,14-08-2015,140e7d0f
Check-Out,29-08-2015,bce410ed
Canceled,13-08-2015,4a630602
Canceled,13-08-2015,68830f42
Canceled,13-08-2015,603e3e95
Check-Out,30-08-2015,453236f8
Canceled,27-07-2015,e3e2204b
Check-Out,30-08-2015,c202aefc
Check-Out,30-08-2015,3c14d5e1
Canceled,01-07-2015,7b22b889
Check-Out,30-08-2015,8b4a1be6
Check-Out,30-08-2015,24a1ba4e
Check-Out,30-08-2015,f8b7946c
Check-Out,31-08-2015,006b3ed2
Canceled,24-07-2015,a4b113cd
Check-Out,31-08-2015,a839ddea
Canceled,24-08-2015,20a63f62
Check-Out,31-08-2015,18d85107
Check-Out,31-08-2015,30a4294c
Check-Out,31-08-2015,069d55b8
Check-Out,31-08-2015,0d51e319
Check-Out,31-08-2015,8fc6ae93
Check-Out,29-08-2015,d4826eb3
Check-Out,30-08-2015,8525d376
Canceled,06-07-2015,f0d72952
Check-Out,01-09-2015,261254de
Check-Out,01-09-2015,2f5a3fa5
Check-Out,02-09-2015,66185cee
Canceled,28-08-2015,29c2cd67
Canceled,10-08-2015,00b0989b
Canceled,13-08-2015,2f242bca
Check-Out,03-09-2015,db611323
Canceled,31-07-2015,23d09135
Check-Out,03-09-2015,3f73a83b
Check-Out,04-09-2015,fb0439b7
Check-Out,04-09-2015,4f928eba
Check-Out,04-09-2015,a07ba337
Check-Out,02-09-2015,efefbc61
Canceled,01-08-2015,d1f6cc6f
Check-Out,04-09-2015,fce562ad
Canceled,03-07-2015,0bae021c
Check-Out,02-09-2015,c7017cc4
Canceled,06-07-2015,bed67283
Check-Out,31-08-2015,7ec75130
Check-Out,31-08-2015,fc550a2c
Check-Out,01-09-2015,302da695
Check-Out,01-09-2015,24bdea82
Check-Out,30-08-2015,5434dd3e
Check-Out,02-09-2015,694f5d93
Check-Out,02-09-2015,b0c7eeaf
Canceled,06-08-2015,04e10f93
Canceled,06-08-2015,09b98c77
Check-Out,03-09-2015,663960a2
Check-Out,03-09-2015,9c09a62a
Check-Out,04-09-2015,19cc8a56
Canceled,03-08-2015,ee1abc2f
Canceled,31-07-2015,cfd0481e
Canceled,27-05-2015,67929c0d
Check-Out,05-09-2015,42858887
Check-Out,31-08-2015,d2404d1c
Check-Out,01-09-2015,671b5fdd
Check-Out,01-09-2015,f63312d9
Canceled,24-08-2015,241061bb
Check-Out,02-09-2015,a93722d5
Check-Out,02-09-2015,72083d43
Check-Out,03-09-2015,e9576430
Check-Out,03-09-2015,770b0068
Check-Out,04-09-2015,6cea210b
Check-Out,05-09-2015,2965ee48
Check-Out,05-09-2015,23a7ac76
Canceled,20-06-2015,10f60689
Canceled,16-06-2015,3e19eeba
Canceled,20-07-2015,0464dc17
Canceled,06-08-2015,5f7c2245
Check-Out,06-09-2015,5d4fe6a4
Check-Out,06-09-2015,f39a38d7
Canceled,18-05-2015,8b5de589
